,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,delete,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,a,Type of recording (R),,,,,,,http://rdaregistry.info/Elements/m/P30125,has sound characteristic,,,,,Not specific enough -- ZP 3/26/2022
1,first pass,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,a,Type of recording (R),,,,,,,http://rdaregistry.info/Elements/m/P30172,has type of recording,unstructured description; structured description,,[Manifestation]-->rdam:P30172-->[value of $a] -- ZP 3/26/2022,,Structured only when 344$2 is present; doesn't affect the mapping result -- ZP 3/26/2022
2,delete,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,b,Recording medium (R),,,,,,,http://rdaregistry.info/Elements/m/P30125,has sound characteristic,,,,,Not specific enough -- ZP 3/26/2022
3,first pass,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,b,Recording medium (R),,,,,,,http://rdaregistry.info/Elements/m/P30206,has recording medium,unstructured description; structured description,,[Manifestation]-->rdam:P30206-->[value of $b] -- ZP 3/26/2022,,Structured only when 344$2 is present; doesn't affect the mapping result -- ZP 3/26/2022
4,delete,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,c,Playing speed (R),,,,,,,http://rdaregistry.info/Elements/m/P30125,has sound characteristic,,,,,Not specific enough -- ZP 3/26/2022
5,first pass,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,c,Playing speed (R),,,,,,,http://rdaregistry.info/Elements/m/P30201,has playing speed,unstructured description; structured description,,[Manifestation]-->rdam:P30201-->[value of $c] -- ZP 3/26/2022,,Structured only when 344$2 is present; doesn't affect the mapping result -- ZP 3/26/2022
6,delete,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,d,Groove characteristic (R),,,,,,,http://rdaregistry.info/Elements/m/P30125,has sound characteristic,,,,,Not specific enough -- ZP 3/26/2022
7,first pass,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,d,Groove characteristic (R),,,$d,not(fine|standard|coarse groove|microgroove),,,http://rdaregistry.info/Elements/m/P30164,has groove characteristic,unstructured description,"When $d is not is taken from the RDA VES for groove pitch or the one for groove width, can only map to a more general element -- ZP 3/27/2022",[Manifestation]-->rdam:P30164-->[value of $d] -- ZP 3/27/2022,,
8,first pass,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,d,Groove characteristic (R),,,$d,fine|standard,,,http://rdaregistry.info/Elements/m/P30307,has groove pitch,structured description,"When $d = fine|standard, the value is taken from the RDA VES for groove pitch -- ZP 3/27/2022",[Manifestation]-->rdam:P30307-->[value of $d] -- ZP 3/27/2022,,
9,first pass,344,SOUND CHARACTERISTICS (R),Undefined,*,,Undefined,*,,,,d,Groove characteristic (R),,,$d,coarse groove|microgroove,,,http://rdaregistry.info/Elements/m/P30308,has groove width,structured description,"When $d = coarse groove|microgroove, the value is taken from the RDA VES for groove width -- ZP 3/27/2022",[Manifestation]-->rdam:P30308-->[value of $d] -- ZP 3/27/2022,,
