,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,#,No information provided,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
1,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,#,No information provided,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
2,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,#,No information provided,Undefined,#,Undefined,,,a,Biographical or historical note (NR),,,,,,,,,,,,,
3,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,#,No information provided,Undefined,#,Undefined,,,b,Expansion (NR),,,,,,,,,,,,,
4,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,#,No information provided,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
5,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,0,Biographical sketch,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
6,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,0,Biographical sketch,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
7,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,0,Biographical sketch,Undefined,#,Undefined,,,a,Biographical or historical note (NR),,,,,,,,,,,,,
8,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,0,Biographical sketch,Undefined,#,Undefined,,,b,Expansion (NR),,,,,,,,,,,,,
9,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,0,Biographical sketch,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
10,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,1,Administrative history,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
11,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,1,Administrative history,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
12,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,1,Administrative history,Undefined,#,Undefined,,,a,Biographical or historical note (NR),,,,,,,,,,,,,
13,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,1,Administrative history,Undefined,#,Undefined,,,b,Expansion (NR),,,,,,,,,,,,,
14,,545,BIOGRAPHICAL OR HISTORICAL DATA (R),Type of data,1,Administrative history,Undefined,#,Undefined,,,u,Uniform Resource Identifier (R),,,,,,,,,,,,,
