,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,384,KEY (R),Key type,*,,Undefined,*,,,,a,Key (NR),,,,,,,http://rdaregistry.info/Elements/e/P20326,has key of expression,,,,,
1,,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
2,,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
3,,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
4,,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
5,,384,KEY (R),Key type,0,Original key,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
6,,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
7,,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
8,,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
9,,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
10,,384,KEY (R),Key type,1,Transposed key,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
11,,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
12,,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
13,,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,3,Materials specified (NR),,,,,,,,,,,,,
14,,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
15,,384,KEY (R),Key type,#,Relationship to original unknown,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
