,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10067,has sponsoring agent of work,,,,,
1,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10287,has commissioning agent,,,,,
2,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10439,has commissioning person,,,,,
3,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10486,has commissioning collective agent,,,,,
4,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10533,has commissioning corporate body,,,,,
5,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10580,has commissioning family,,,,,
6,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10604,has sponsoring collective agent of work,,,,,
7,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10605,has sponsoring corporate body of work,,,,,
8,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10606,has sponsoring family of work,,,,,
9,,536,FUNDING INFORMATION NOTE (R),Undefined,*,,Undefined,*,,,,a,Text of note (NR),,,,,,,http://rdaregistry.info/Elements/w/P10607,has sponsoring person of work,,,,,
10,,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
11,,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
12,,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,b,Contract number (R),,,,,,,,,,,,,
13,,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,c,Grant number (R),,,,,,,,,,,,,
14,,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,d,Undifferentiated number (R),,,,,,,,,,,,,
15,,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,e,Program element number (R),,,,,,,,,,,,,
16,,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,f,Project number (R),,,,,,,,,,,,,
17,,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,g,Task number (R),,,,,,,,,,,,,
18,,536,FUNDING INFORMATION NOTE (R),Undefined,#,Undefined,Undefined,#,Undefined,,,h,Work unit number (R),,,,,,,,,,,,,
