,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,p,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,0,Full,Undefined,*, ,,,"a, x","Universal Decimal Classification number (NR), Common auxiliary subdivision (R)",,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,structured description,,"<work> rdawo:P10256 <ConceptUDC(value of $a)> . // Concept for full edition and normalized $a
<ConceptUDC(value of $a)> skos:notation “value of $a”^^<SchemeNotationUDC> . // normalized $a
<ConceptUDC(value of $a)> skos:altLabel “value of $a” . // normalized $a
<ConceptUDC(value of $a)> skos:inScheme http://id.loc.gov/vocabulary/classSchemes/“udc”. // tScheme(schemeCode) for 080 ind1=0 = http://id.loc.gov/vocabulary/classSchemes/ + “udc” + “Full” + $2",,
1,p,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,#|1,No information provided|Abridged,Undefined,*, ,,,"a, x","Universal Decimal Classification number (NR), Common auxiliary subdivision (R)",,,,,,,http://rdaregistry.info/Elements/w/P10256,has subject,structured description,,"<work> rdawo:P10256 <ConceptUDC(value of $a)> . // Concept for abridged edition and normalized $a
<ConceptUDC(value of $a)> skos:notation “value of $a”^^<SchemeNotationUDC> . // normalized $a
<ConceptUDC(value of $a)> skos:altLabel “value of $a” . // normalized $a
<ConceptUDC(value of $a)> skos:inScheme http://id.loc.gov/vocabulary/classSchemes/“udc”. // tScheme(schemeCode) for 080 ind1!=0 = http://id.loc.gov/vocabulary/classSchemes/ + “udc” + “Abridged” + $2",,
2,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,#,No information provided,Undefined,#,Undefined,,,a,Universal Decimal Classification number (NR),,,,,,,,,,,,,
3,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,0,Full,Undefined,#,Undefined,,,a,Universal Decimal Classification number (NR),,,,,,,,,,,,,
4,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,1,Abridged,Undefined,#,Undefined,,,a,Universal Decimal Classification number (NR),,,,,,,,,,,,,
5,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,#,No information provided,Undefined,#,Undefined,,,b,Item number (NR),,,,,,,,,,,,,
6,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,0,Full,Undefined,#,Undefined,,,b,Item number (NR),,,,,,,,,,,,,
7,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,1,Abridged,Undefined,#,Undefined,,,b,Item number (NR),,,,,,,,,,,,,
8,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,#,No information provided,Undefined,#,Undefined,,,x,Common auxiliary subdivision (R),,,,,,,,,,,,,
9,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,0,Full,Undefined,#,Undefined,,,x,Common auxiliary subdivision (R),,,,,,,,,,,,,
10,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,1,Abridged,Undefined,#,Undefined,,,x,Common auxiliary subdivision (R),,,,,,,,,,,,,
11,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,0,Full,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
12,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,0,Full,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
13,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,0,Full,Undefined,#,Undefined,,,2,Edition identifier (NR),,,,,,,,,,,,,
14,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,0,Full,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
15,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,0,Full,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
16,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,1,Abridged,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
17,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,1,Abridged,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
18,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,1,Abridged,Undefined,#,Undefined,,,2,Edition identifier (NR),,,,,,,,,,,,,
19,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,1,Abridged,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
20,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,1,Abridged,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
21,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,#,No information provided,Undefined,#,Undefined,,,0,Authority record control number or standard number (R),,,,,,,,,,,,,
22,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,#,No information provided,Undefined,#,Undefined,,,1,Real World Object URI (R),,,,,,,,,,,,,
23,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,#,No information provided,Undefined,#,Undefined,,,2,Edition identifier (NR),,,,,,,,,,,,,
24,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,#,No information provided,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
25,,80,UNIVERSAL DECIMAL CLASSIFICATION NUMBER (R),Type of edition,#,No information provided,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
