,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,246,VARYING FORM OF TITLE (R),Note/added entry controller,*,,Type of title,*,,,,a,Title proper/short title (NR),,,,,,,http://rdaregistry.info/Elements/w/P10088,has title of work,,,,,if $b is populated then convert $a +$b
1,,246,VARYING FORM OF TITLE (R),Note/added entry controller,*,,Type of title,*,,,,a,Title proper/short title (NR),,,,,,,http://rdaregistry.info/Elements/e/P20312,has title of expression,,,,,if $b is populated then convert $a +$b
2,,246,VARYING FORM OF TITLE (R),Note/added entry controller,*,,Type of title,*,,,,a,Title proper/short title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,,,,,if $b is populated then convert $a +$b
3,,246,VARYING FORM OF TITLE (R),Note/added entry controller,*,,Type of title,*,,,,a,Title proper/short title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30203,has parallel title proper,,,,,if  TAG 245 has punctuation '=' 
4,first pass,246,VARYING FORM OF TITLE (R),Note/added entry controller,0,"Note, no added entry",Type of title,#,No type specified,,,b,Remainder of title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,,,$b should be together with $a : $a+$b,,$b is not mapped separately
5,first pass,246,VARYING FORM OF TITLE (R),Note/added entry controller,0,"Note, no added entry",Type of title,0,Portion of title,,,b,Remainder of title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,,,$b should be together with $a : $a+$b,,$b is not mapped separately
6,first pass,246,VARYING FORM OF TITLE (R),Note/added entry controller,0,"Note, no added entry",Type of title,1,Parallel title,,,b,Remainder of title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30203,has parallel title proper,,,$b should be together with $a : $a+$b,,$b is not mapped separately
7,first pass,246,VARYING FORM OF TITLE (R),Note/added entry controller,0,"Note, no added entry",Type of title,2,Distinctive title,,,b,Remainder of title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,,,$b should be together with $a : $a+$b,,$b is not mapped separately
8,first pass,246,VARYING FORM OF TITLE (R),Note/added entry controller,0,"Note, no added entry",Type of title,3,Other title,,,b,Remainder of title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,,,$b should be together with $a : $a+$b,,$b is not mapped separately
9,first pass,246,VARYING FORM OF TITLE (R),Note/added entry controller,0,"Note, no added entry",Type of title,4,Cover title,,,b,Remainder of title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,,,$b should be together with $a : $a+$b,,$b is not mapped separately
10,first pass,246,VARYING FORM OF TITLE (R),Note/added entry controller,0,"Note, no added entry",Type of title,5,Added title page title,,,b,Remainder of title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,,,$b should be together with $a : $a+$b,,$b is not mapped separately
11,first pass,246,VARYING FORM OF TITLE (R),Note/added entry controller,0,"Note, no added entry",Type of title,6,Caption title,,,b,Remainder of title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,,,$b should be together with $a : $a+$b,,$b is not mapped separately
12,first pass,246,VARYING FORM OF TITLE (R),Note/added entry controller,0,"Note, no added entry",Type of title,7,Running title,,,b,Remainder of title (NR),,,,,,,http://rdaregistry.info/Elements/m/P30128,has variant title of manifestation,,,$b should be together with $a : $a+$b,,$b is not mapped separately
