,Status,MARCField,MARCFieldLabel,MARCInd1Label,MARCInd1Value,MARCInd1ValueLabel,MARCInd2Label,MARCInd2Value,MARCInd2ValueLabel,CharacterPosition,CharacterPositionLabel,MARCSubfield,MARCSubfieldLabel,CodeValue,CodeValueLabel,MARCTagCondition1,Condition1Values,MARCTagCondition2,Condition2Values,RDA Registry URI,RDA Registry Label,Recording Method,Justification for Mapping,Transformation Notes,Problems with Mapping,Notes (Uncategorized)
0,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,a,Uniform title (NR),,,,,,,http://rdaregistry.info/Elements/w/P10088,has title of work,,,,,
1,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,a,Uniform title (NR),,,,,,,http://rdaregistry.info/Elements/w/P10223,has preferred title of work,,,,,
2,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,a,Uniform title (NR),,,,,,,http://rdaregistry.info/Elements/e/P20312,has title of expression,,,,,
3,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,d,Date of treaty signing (R),,,,,,,,,,,,,
4,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,d,Date of treaty signing (R),,,,,,,,,,,,,
5,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,g,Miscellaneous information (R),,,,,,,,,,,,,
6,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,g,Miscellaneous information (R),,,,,,,,,,,,,
7,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,h,Medium (NR),,,,,,,,,,,,,
8,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,h,Medium (NR),,,,,,,,,,,,,
9,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,f,Date of a work (NR),,,,,,,http://rdaregistry.info/Elements/w/P10219,has date of work,,,,,
10,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,f,Date of a work (NR),,,,,,,http://rdaregistry.info/Elements/w/P10317,has related timespan of work,,,,,
11,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,f,Date of a work (NR),,,,,,,http://rdaregistry.info/Elements/e/P20214,has date of expression,,,,,
12,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,f,Date of a work (NR),,,,,,,http://rdaregistry.info/Elements/e/P20307,has related timespan of expression,,,,,
13,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,k,Form subheading (R),,,,,,,,,,,,,
14,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,k,Form subheading (R),,,,,,,,,,,,,
15,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,l,Language of a work (NR),,,,,,,http://rdaregistry.info/Elements/e/P20006,has language of expression,,,,,
16,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,m,Medium of performance for music (R),,,,,,,http://rdaregistry.info/Elements/e/P20215,has medium of performance of musical content,,,,,
17,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,n,Number of part/section of a work (R),,,,,,,http://rdaregistry.info/Elements/w/P10012,has numbering of part,,,,,
18,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,n,Number of part/section of a work (R),,,,,,,http://rdaregistry.info/Elements/w/P10079,has numeric designation of musical work,,,,,
19,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,o,Arranged statement for music (NR),,,,,,,,,,,,,
20,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,o,Arranged statement for music (NR),,,,,,,,,,,,,
21,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,p,Name of part/section of a work (R),,,,,,,,,,,,,
22,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,p,Name of part/section of a work (R),,,,,,,,,,,,,
23,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,r,Key for music (NR),,,,,,,http://rdaregistry.info/Elements/e/P20326,has key of expression,,,,,
24,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,s,Version (R),,,,,,,,,,,,,
25,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,s,Version (R),,,,,,,,,,,,,
26,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,t,Title of a work (NR),,,,,,,,,,,,,
27,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,t,Title of a work (NR),,,,,,,,,,,,,
28,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,2,Source of heading or term (NR),,,,,,,,,,,,,
29,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
30,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,#,Nonfiling characters not specified [OBSOLETE],Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
31,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
32,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/w/P10088,has title of work,,,,,
33,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/w/P10223,has preferred title of work,,,,,
34,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
35,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,0,Authority record control number or standard number (R),,,,,,,http://rdaregistry.info/Elements/e/P20312,has title of expression,,,,,
36,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/w/P10002,has identifier for work,,,,,
37,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/w/P10088,has title of work,,,,,
38,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/w/P10223,has preferred title of work,,,,,
39,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/e/P20002,has identifier for expression,,,,,
40,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,*,,Undefined,*,,,,1,Real World Object URI (R),,,,,,,http://rdaregistry.info/Elements/e/P20312,has title of expression,,,,,
41,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,2,Source of heading or term (NR),,,,,,,,,,,,,
42,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,6,Linkage (NR),,,,,,,,,,,,,
43,,130,MAIN ENTRY--UNIFORM TITLE (NR),Nonfiling characters,0-9,Number of nonfiling characters present,Undefined,#,Undefined,,,8,Field link and sequence number (R),,,,,,,,,,,,,
